amfi_code,date,date_key,nav,daily_return
119598,2024-12-19,20241219,192.7907,0.026928340061778355
119598,2024-12-20,20241220,190.7443,-0.010614619896084032
119598,2024-12-21,20241221,190.7443,0.0
119598,2024-12-22,20241222,190.7443,0.0
119598,2024-12-23,20241223,196.4561,0.029944800447510023
119598,2024-12-24,20241224,199.0427,0.013166300257411168
119598,2024-12-25,20241225,200.9592,0.00962858723278992
119598,2024-12-26,20241226,201.8774,0.004569086660376698
119598,2024-12-27,20241227,201.2644,-0.003036496408216127
119598,2024-12-28,20241228,201.2644,0.0
119598,2024-12-29,20241229,201.2644,0.0
119598,2024-12-30,20241230,205.285,0.01997670725672296
119598,2024-12-31,20241231,205.9189,0.0030879021847676213
119598,2025-01-01,20250101,199.8121,-0.029656335576773274
119598,2025-01-02,20250102,196.4988,-0.01658207886309182
119598,2025-01-03,20250103,196.0956,-0.002051920927761408
119598,2025-01-04,20250104,196.0956,0.0
119598,2025-01-05,20250105,196.0956,0.0
119598,2025-01-06,20250106,197.2274,0.00577167463216921
119598,2025-01-07,20250107,197.2238,-1.825304192004662e-05
119598,2025-01-08,20250108,201.2221,0.020272908239269194
119598,2025-01-09,20250109,195.3036,-0.029412773249061774
119598,2025-01-10,20250110,195.9167,0.003139215047751387
119598,2025-01-11,20250111,195.9167,0.0
119598,2025-01-12,20250112,195.9167,0.0
119598,2025-01-13,20250113,190.5533,-0.027375920480489868
119598,2025-01-14,20250114,193.0153,0.012920269551878638
119598,2025-01-15,20250115,192.8967,-0.000614459061017425
119598,2025-01-16,20250116,194.3452,0.00750920052027837
119598,2025-01-17,20250117,191.8866,-0.01265068548129833
119598,2025-01-18,20250118,191.8866,0.0
119598,2025-01-19,20250119,191.8866,0.0
119598,2025-01-20,20250120,195.9632,0.021244839399937376
119598,2025-01-21,20250121,199.3786,0.017428782546927257
119598,2025-01-22,20250122,201.3951,0.01011392396174915
119598,2025-01-23,20250123,201.1603,-0.0011658674913144207
119598,2025-01-24,20250124,203.183,0.010055164960481644
119598,2025-01-25,20250125,203.183,0.0
119598,2025-01-26,20250126,203.183,0.0
119598,2025-01-27,20250127,201.1091,-0.010207054724066356
119598,2025-01-28,20250128,204.0151,0.014449868255588472
119598,2025-01-29,20250129,209.5671,0.02721367192918578
119598,2025-01-30,20250130,213.3166,0.01789164425141143
119598,2025-01-31,20250131,211.0638,-0.010560828364974961
119598,2025-02-01,20250201,211.0638,0.0
119598,2025-02-02,20250202,211.0638,0.0
119598,2025-02-03,20250203,212.4539,0.006586160203692071
119598,2025-02-04,20250204,208.3529,-0.01930301114735944
119598,2025-02-05,20250205,210.4231,0.009936026808362142
119598,2025-02-06,20250206,212.1068,0.008001497934399637
119598,2025-02-07,20250207,206.1319,-0.028169299616985333
119598,2025-02-08,20250208,206.1319,0.0
119598,2025-02-09,20250209,206.1319,0.0
119598,2025-02-10,20250210,202.5715,-0.01727243575594084
119598,2025-02-11,20250211,201.8463,-0.0035799705289242256
119598,2025-02-12,20250212,201.0677,-0.003857390499602986
119598,2025-02-13,20250213,197.4464,-0.01801035173725063
119598,2025-02-14,20250214,198.8331,0.007023171858286492
119598,2025-02-15,20250215,198.8331,0.0
119598,2025-02-16,20250216,198.8331,0.0
119598,2025-02-17,20250217,199.7965,0.0048452697262175715
119598,2025-02-18,20250218,199.3601,-0.0021842224463392013
119598,2025-02-19,20250219,197.1734,-0.010968594016556032
119598,2025-02-20,20250220,200.6319,0.0175403984513125
119598,2025-02-21,20250221,206.1111,0.02730971495559764
119598,2025-02-22,20250222,206.1111,0.0
119598,2025-02-23,20250223,206.1111,0.0
119598,2025-02-24,20250224,204.7261,-0.006719676912111949
119598,2025-02-25,20250225,202.9389,-0.008729712528104727
119598,2025-02-26,20250226,204.6935,0.008645952057491302
119598,2025-02-27,20250227,203.7204,-0.0047539369838318635
119598,2025-02-28,20250228,203.4512,-0.0013214189644238372
119598,2025-03-01,20250301,203.4512,0.0
119598,2025-03-02,20250302,203.4512,0.0
119598,2025-03-03,20250303,206.0147,0.012600073137931878
119598,2025-03-04,20250304,200.0868,-0.028774160290503503
119598,2025-03-05,20250305,204.4627,0.02187000841634723
119598,2025-03-06,20250306,204.8756,0.0020194392424632834
119598,2025-03-07,20250307,203.73,-0.005591685881578878
119598,2025-03-08,20250308,203.73,0.0
119598,2025-03-09,20250309,203.73,0.0
119598,2025-03-10,20250310,203.6216,-0.0005320767682717165
119598,2025-03-11,20250311,203.6789,0.0002814043303853708
119598,2025-03-12,20250312,198.374,-0.026045407747194216
119598,2025-03-13,20250313,203.2771,0.024716444695373374
119598,2025-03-14,20250314,203.5871,0.0015250119172303123
119598,2025-03-15,20250315,203.5871,0.0
119598,2025-03-16,20250316,203.5871,0.0
119598,2025-03-17,20250317,205.1915,0.007880656485602433
119598,2025-03-18,20250318,208.4714,0.01598458025795413
119598,2025-03-19,20250319,205.3248,-0.015093677118300008
119598,2025-03-20,20250320,207.0422,0.008364308646592988
119598,2025-03-21,20250321,206.3514,-0.00333651786930389
119598,2025-03-22,20250322,206.3514,0.0
119598,2025-03-23,20250323,206.3514,0.0
119598,2025-03-24,20250324,209.3043,0.014310055565409208
119598,2025-03-25,20250325,202.5854,-0.03210110829065638
119598,2025-03-26,20250326,202.4461,-0.0006876112493792164
119598,2025-03-27,20250327,200.7085,-0.008583025308958825
119598,2025-03-28,20250328,202.2559,0.0077096884287413125
119598,2025-03-29,20250329,202.2559,0.0
119598,2025-03-30,20250330,202.2559,0.0
119598,2025-03-31,20250331,203.9367,0.008310264373004639
119598,2025-04-01,20250401,201.8527,-0.01021885712576498
119598,2025-04-02,20250402,199.7758,-0.010289186124337157
119598,2025-04-03,20250403,199.6021,-0.0008694746811175325
119598,2025-04-04,20250404,196.9753,-0.013160182182451963
119598,2025-04-05,20250405,196.9753,0.0
119598,2025-04-06,20250406,196.9753,0.0
119598,2025-04-07,20250407,199.7789,0.014233256657052884
119598,2025-04-08,20250408,198.7941,-0.004929449506429373
119598,2025-04-09,20250409,190.0642,-0.043914281158243584
119598,2025-04-10,20250410,189.1106,-0.005017252065354749
119598,2025-04-11,20250411,186.2053,-0.015362967490981538
119598,2025-04-12,20250412,186.2053,0.0
119598,2025-04-13,20250413,186.2053,0.0
119598,2025-04-14,20250414,181.641,-0.024512191650828408
119598,2025-04-15,20250415,178.2911,-0.018442422140375725
119598,2025-04-16,20250416,178.7546,0.002599681083351957
119598,2025-04-17,20250417,182.6937,0.022036355987482326
119598,2025-04-18,20250418,183.7574,0.0058223135225790035
119598,2025-04-19,20250419,183.7574,0.0
119598,2025-04-20,20250420,183.7574,0.0
119598,2025-04-21,20250421,182.1695,-0.008641284650305225
119598,2025-04-22,20250422,183.6424,0.008085327126659658
119598,2025-04-23,20250423,182.4787,-0.006336771900171234
119598,2025-04-24,20250424,180.6511,-0.01001541549780871
119598,2025-04-25,20250425,177.5516,-0.01715738237962572
119598,2025-04-26,20250426,177.5516,0.0
119598,2025-04-27,20250427,177.5516,0.0
119598,2025-04-28,20250428,172.871,-0.026361913945016524
119598,2025-04-29,20250429,171.9627,-0.005254206894158009
119598,2025-04-30,20250430,172.5419,0.0033681722838732053
119598,2025-05-01,20250501,172.43,-0.0006485381232036458
119598,2025-05-02,20250502,171.4537,-0.005662007771269573
119598,2025-05-03,20250503,171.4537,0.0
119598,2025-05-04,20250504,171.4537,0.0
119598,2025-05-05,20250505,169.0665,-0.013923292410720878
119598,2025-05-06,20250506,170.8429,0.010507108149751643
119598,2025-05-07,20250507,167.4817,-0.019674215317112997
119598,2025-05-08,20250508,169.6892,0.013180544501279812
119598,2025-05-09,20250509,167.1779,-0.014799409744403302
119598,2025-05-10,20250510,167.1779,0.0
119598,2025-05-11,20250511,167.1779,0.0
119598,2025-05-12,20250512,165.3528,-0.01091711284804986
119598,2025-05-13,20250513,161.7181,-0.021981484438122645
119598,2025-05-14,20250514,160.5863,-0.006998598177940463
119598,2025-05-15,20250515,163.2143,0.01636503238445619
119598,2025-05-16,20250516,164.6888,0.009034134876662048
119598,2025-05-17,20250517,164.6888,0.0
119598,2025-05-18,20250518,164.6888,0.0
119598,2025-05-19,20250519,167.3922,0.01641520249100137
119598,2025-05-20,20250520,168.9217,0.009137223837191844
119598,2025-05-21,20250521,166.156,-0.016372674440287893
119598,2025-05-22,20250522,165.4371,-0.004326656876670221
119598,2025-05-23,20250523,163.5595,-0.01134932853634385
119598,2025-05-24,20250524,163.5595,0.0
119598,2025-05-25,20250525,163.5595,0.0
119598,2025-05-26,20250526,167.1689,0.022067810185284253
119598,2025-05-27,20250527,164.1909,-0.01781431833313496
119598,2025-05-28,20250528,166.6636,0.01505990892308895
119598,2025-05-29,20250529,169.1715,0.015047676877254501
119598,2025-05-30,20250530,174.2689,0.030131552891592195
119598,2025-05-31,20250531,174.2689,0.0
119598,2025-06-01,20250601,174.2689,0.0
119598,2025-06-02,20250602,173.2994,-0.005563241634049532
119598,2025-06-03,20250603,175.4075,0.012164496818800385
119598,2025-06-04,20250604,181.9838,0.03749155537819071
119598,2025-06-05,20250605,180.3796,-0.00881507035241591
119598,2025-06-06,20250606,176.2251,-0.02303198366112358
119598,2025-06-07,20250607,176.2251,0.0
119598,2025-06-08,20250608,176.2251,0.0
119598,2025-06-09,20250609,171.2334,-0.028325703886676767
119598,2025-06-10,20250610,173.3174,0.012170522806882245
119598,2025-06-11,20250611,168.3998,-0.028373377398922428
119598,2025-06-12,20250612,167.5615,-0.004978034415717869
119598,2025-06-13,20250613,168.8669,0.007790572416694674
119598,2025-06-14,20250614,168.8669,0.0
119598,2025-06-15,20250615,168.8669,0.0
119598,2025-06-16,20250616,169.508,0.0037964811339583626
119598,2025-06-17,20250617,170.7965,0.007601411142836856
119598,2025-06-18,20250618,171.5452,0.00438357928880273
119598,2025-06-19,20250619,175.1881,0.02123580257564761
119598,2025-06-20,20250620,172.731,-0.014025496023987949
119598,2025-06-21,20250621,172.731,0.0
119598,2025-06-22,20250622,172.731,0.0
119598,2025-06-23,20250623,171.0484,-0.009741158217112189
119598,2025-06-24,20250624,169.1273,-0.011231323999522869
119598,2025-06-25,20250625,171.5027,0.01404504181170041
119598,2025-06-26,20250626,174.1038,0.0151665250751154
119598,2025-06-27,20250627,175.4986,0.00801131279156464
119598,2025-06-28,20250628,175.4986,0.0
119598,2025-06-29,20250629,175.4986,0.0
119598,2025-06-30,20250630,178.9564,0.019702721275269397
119598,2025-07-01,20250701,175.8204,-0.01752382144477649
119598,2025-07-02,20250702,180.6556,0.02750079057947752
119598,2025-07-03,20250703,185.2033,0.025173313199258862
119598,2025-07-04,20250704,187.525,0.012535953733005867
119598,2025-07-05,20250705,187.525,0.0
119598,2025-07-06,20250706,187.525,0.0
119598,2025-07-07,20250707,193.03,0.029356085855219316
119598,2025-07-08,20250708,188.2234,-0.02490079262290834
119598,2025-07-09,20250709,186.8382,-0.007359340018297411
119598,2025-07-10,20250710,184.8484,-0.010649856399815416
119598,2025-07-11,20250711,187.124,0.012310628601599927
119598,2025-07-12,20250712,187.124,0.0
119598,2025-07-13,20250713,187.124,0.0
119598,2025-07-14,20250714,184.2155,-0.015543169235373355
119598,2025-07-15,20250715,186.5891,0.012884909250307386
119598,2025-07-16,20250716,190.8267,0.022710865747248787
119598,2025-07-17,20250717,193.0959,0.011891417710414798
119598,2025-07-18,20250718,194.1301,0.005355887929262115
119598,2025-07-19,20250719,194.1301,0.0
119598,2025-07-20,20250720,194.1301,0.0
119598,2025-07-21,20250721,191.3003,-0.014576822450511284
119598,2025-07-22,20250722,188.9308,-0.012386284809798975
119598,2025-07-23,20250723,192.854,0.02076527490488589
119598,2025-07-24,20250724,195.4061,0.01323332676532507
119598,2025-07-25,20250725,195.4566,0.00025843614912735013
119598,2025-07-26,20250726,195.4566,0.0
119598,2025-07-27,20250727,195.4566,0.0
119598,2025-07-28,20250728,194.344,-0.0056923122575549545
119598,2025-07-29,20250729,188.406,-0.03055406907339553
119598,2025-07-30,20250730,185.4171,-0.015864144453998308
119598,2025-07-31,20250731,191.2503,0.03145988153196222
119598,2025-08-01,20250801,187.596,-0.01910742100796703
119598,2025-08-02,20250802,187.596,0.0
119598,2025-08-03,20250803,187.596,0.0
119598,2025-08-04,20250804,188.321,0.003864687946438128
119598,2025-08-05,20250805,191.4998,0.016879689466389847
119598,2025-08-06,20250806,187.9163,-0.018712813277089513
119598,2025-08-07,20250807,188.6283,0.0037889209185153483
119598,2025-08-08,20250808,191.6024,0.015766987244225872
119598,2025-08-09,20250809,191.6024,0.0
119598,2025-08-10,20250810,191.6024,0.0
119598,2025-08-11,20250811,191.8075,0.0010704458816801488
119598,2025-08-12,20250812,200.846,0.04712276631518586
119598,2025-08-13,20250813,195.8077,-0.02508538880535327
119598,2025-08-14,20250814,199.2738,0.01770155106259863
119598,2025-08-15,20250815,198.9058,-0.0018467053872611716
119598,2025-08-16,20250816,198.9058,0.0
119598,2025-08-17,20250817,198.9058,0.0
119598,2025-08-18,20250818,201.5144,0.013114750801635822
119598,2025-08-19,20250819,203.097,0.007853533047762484
119598,2025-08-20,20250820,200.9409,-0.010616109543715613
119598,2025-08-21,20250821,201.843,0.004489379713139563
119598,2025-08-22,20250822,196.194,-0.02798709888378592
119598,2025-08-23,20250823,196.194,0.0
119598,2025-08-24,20250824,196.194,0.0
119598,2025-08-25,20250825,198.2398,0.010427434070358954
119598,2025-08-26,20250826,199.3468,0.00558414606955826
119598,2025-08-27,20250827,201.5378,0.010990896267208727
119598,2025-08-28,20250828,205.1033,0.01769147028497864
119598,2025-08-29,20250829,206.4743,0.006684436574155628
119598,2025-08-30,20250830,206.4743,0.0
119598,2025-08-31,20250831,206.4743,0.0
119598,2025-09-01,20250901,207.1372,0.003210569063559099
119598,2025-09-02,20250902,204.4613,-0.012918490739471267
119598,2025-09-03,20250903,202.3574,-0.010289966854363009
119598,2025-09-04,20250904,206.3549,0.0197546519178442
119598,2025-09-05,20250905,211.2603,0.023771667161768484
119598,2025-09-06,20250906,211.2603,0.0
119598,2025-09-07,20250907,211.2603,0.0
119598,2025-09-08,20250908,210.6534,-0.0028727593400179607
119598,2025-09-09,20250909,210.9902,0.001598834863334675
119598,2025-09-10,20250910,208.1873,-0.013284503261288938
119598,2025-09-11,20250911,212.2533,0.019530490092335206
119598,2025-09-12,20250912,214.6766,0.011417019193576738
119598,2025-09-13,20250913,214.6766,0.0
119598,2025-09-14,20250914,214.6766,0.0
119598,2025-09-15,20250915,221.5342,0.03194386346718736
119598,2025-09-16,20250916,218.6818,-0.012875664344376592
119598,2025-09-17,20250917,217.5737,-0.005067179801885646
119598,2025-09-18,20250918,218.5589,0.004528120816072789
119598,2025-09-19,20250919,220.9883,0.011115539106391958
119598,2025-09-20,20250920,220.9883,0.0
119598,2025-09-21,20250921,220.9883,0.0
119598,2025-09-22,20250922,220.4314,-0.002520042916299259
119598,2025-09-23,20250923,217.6116,-0.012792188408729421
119598,2025-09-24,20250924,220.846,0.014863178249688858
119598,2025-09-25,20250925,223.5635,0.012304954583737038
119598,2025-09-26,20250926,220.5531,-0.01346552545473656
119598,2025-09-27,20250927,220.5531,0.0
119598,2025-09-28,20250928,220.5531,0.0
119598,2025-09-29,20250929,225.5085,0.02246805871239177
119598,2025-09-30,20250930,229.9035,0.019489287543485112
119598,2025-10-01,20251001,230.5915,0.0029925599218803
119598,2025-10-02,20251002,231.0824,0.002128872920294178
119598,2025-10-03,20251003,233.3111,0.00964461161905894
119598,2025-10-04,20251004,233.3111,0.0
119598,2025-10-05,20251005,233.3111,0.0
119598,2025-10-06,20251006,230.3674,-0.01261705936837132
119598,2025-10-07,20251007,230.6776,0.001346544693389795
119598,2025-10-08,20251008,223.1842,-0.032484298432097436
119598,2025-10-09,20251009,226.4838,0.014784200673703563
119598,2025-10-10,20251010,221.1752,-0.023439204040200723
119598,2025-10-11,20251011,221.1752,0.0
119598,2025-10-12,20251012,221.1752,0.0
119598,2025-10-13,20251013,226.6722,0.024853600222809913
119598,2025-10-14,20251014,225.6937,-0.0043168063838441295
119598,2025-10-15,20251015,225.1391,-0.0024573127207361267
119598,2025-10-16,20251016,223.1191,-0.00897223094522459
119598,2025-10-17,20251017,222.3032,-0.003656791372858681
119598,2025-10-18,20251018,222.3032,0.0
119598,2025-10-19,20251019,222.3032,0.0
119598,2025-10-20,20251020,227.5239,0.023484592214596978
119598,2025-10-21,20251021,218.9731,-0.03758198589247108
119598,2025-10-22,20251022,223.6164,0.021204887723651922
119598,2025-10-23,20251023,225.0063,0.0062155548519697845
119598,2025-10-24,20251024,220.9625,-0.01797194123009005
119598,2025-10-25,20251025,220.9625,0.0
119598,2025-10-26,20251026,220.9625,0.0
119598,2025-10-27,20251027,217.4418,-0.015933472874356536
119598,2025-10-28,20251028,223.4539,0.02764923763508209
119598,2025-10-29,20251029,220.3435,-0.013919649645855348
119598,2025-10-30,20251030,216.5664,-0.017141871668553965
119598,2025-10-31,20251031,220.6728,0.01896139013254139
119598,2025-11-01,20251101,220.6728,0.0
119598,2025-11-02,20251102,220.6728,0.0
119598,2025-11-03,20251103,222.0463,0.0062241472442459145
119598,2025-11-04,20251104,218.9817,-0.013801626057268312
119598,2025-11-05,20251105,219.9219,0.004293509457639733
119598,2025-11-06,20251106,216.5868,-0.015164929004341965
119598,2025-11-07,20251107,220.5668,0.018376004447177685
119598,2025-11-08,20251108,220.5668,0.0
119598,2025-11-09,20251109,220.5668,0.0
119598,2025-11-10,20251110,224.4805,0.017743830893860668
119598,2025-11-11,20251111,226.5669,0.00929434850688593
119598,2025-11-12,20251112,228.06,0.0065901064983455715
119598,2025-11-13,20251113,234.6788,0.02902218714373417
119598,2025-11-14,20251114,234.8826,0.000868421007777398
119598,2025-11-15,20251115,234.8826,0.0
119598,2025-11-16,20251116,234.8826,0.0
119598,2025-11-17,20251117,230.7526,-0.017583252228985824
119598,2025-11-18,20251118,232.5948,0.007983442006720631
119598,2025-11-19,20251119,240.5728,0.03429999294911146
119598,2025-11-20,20251120,236.9656,-0.014994213809707557
119598,2025-11-21,20251121,235.8263,-0.004807870847076456
119598,2025-11-22,20251122,235.8263,0.0
119598,2025-11-23,20251123,235.8263,0.0
119598,2025-11-24,20251124,237.5853,0.007458879692383791
119598,2025-11-25,20251125,237.5911,2.441228476679491e-05
119598,2025-11-26,20251126,234.1482,-0.014490862662784987
119598,2025-11-27,20251127,238.5299,0.018713361879356682
119598,2025-11-28,20251128,247.6224,0.038118910878678136
119598,2025-11-29,20251129,247.6224,0.0
119598,2025-11-30,20251130,247.6224,0.0
119598,2025-12-01,20251201,248.6054,0.00396975394794663
119598,2025-12-02,20251202,245.3049,-0.013276059168465415
119598,2025-12-03,20251203,239.6025,-0.023246172416449995
119598,2025-12-04,20251204,240.788,0.004947778090796273
119598,2025-12-05,20251205,245.2246,0.018425336810804493
119598,2025-12-06,20251206,245.2246,0.0
119598,2025-12-07,20251207,245.2246,0.0
119598,2025-12-08,20251208,247.2823,0.00839108311319503
119598,2025-12-09,20251209,247.4889,0.0008354823616572027
119598,2025-12-10,20251210,245.417,-0.008371688588861947
119598,2025-12-11,20251211,241.4426,-0.016194477155209275
119598,2025-12-12,20251212,244.8513,0.01411805538873434
119598,2025-12-13,20251213,244.8513,0.0
119598,2025-12-14,20251214,244.8513,0.0
119598,2025-12-15,20251215,248.6172,0.015380355342201613
119598,2025-12-16,20251216,242.8501,-0.023196705618114932
119598,2025-12-17,20251217,249.2248,0.0262495259421347
119598,2025-12-18,20251218,251.7078,0.009962892938423451
119598,2025-12-19,20251219,257.5422,0.023179257853749524
119598,2025-12-20,20251220,257.5422,0.0
119598,2025-12-21,20251221,257.5422,0.0
119598,2025-12-22,20251222,252.376,-0.020059625179873364
119598,2025-12-23,20251223,247.2212,-0.02042508003930643
119598,2025-12-24,20251224,246.8573,-0.0014719611424910406
119598,2025-12-25,20251225,249.037,0.008829797619920532
119598,2025-12-26,20251226,256.4066,0.029592389885840342
119598,2025-12-27,20251227,256.4066,0.0
119598,2025-12-28,20251228,256.4066,0.0
119598,2025-12-29,20251229,259.5001,0.012064822044362211
119598,2025-12-30,20251230,258.736,-0.0029445075358351946
119598,2025-12-31,20251231,254.8098,-0.015174540844722029
119598,2026-01-01,20260101,260.0207,0.020450155370790313
119598,2026-01-02,20260102,256.3238,-0.014217714205061238
119598,2026-01-03,20260103,256.3238,0.0
119598,2026-01-04,20260104,256.3238,0.0
119598,2026-01-05,20260105,263.2122,0.02687382131507099
119598,2026-01-06,20260106,262.2649,-0.003598997310914842
119598,2026-01-07,20260107,269.1523,0.02626123434740979
119598,2026-01-08,20260108,272.2831,0.011632075965912092
119598,2026-01-09,20260109,271.9336,-0.0012835904982717583
119598,2026-01-10,20260110,271.9336,0.0
119598,2026-01-11,20260111,271.9336,0.0
119598,2026-01-12,20260112,269.9539,-0.007280086020999388
119598,2026-01-13,20260113,268.743,-0.0044855806861837655
119598,2026-01-14,20260114,270.7982,0.007647455003479298
119598,2026-01-15,20260115,271.3642,0.0020901172902920706
119598,2026-01-16,20260116,269.0732,-0.008442528528081472
119598,2026-01-17,20260117,269.0732,0.0
119598,2026-01-18,20260118,269.0732,0.0
119598,2026-01-19,20260119,268.6066,-0.001734100609053435
119598,2026-01-20,20260120,269.1741,0.002112755233862451
119598,2026-01-21,20260121,260.5271,-0.03212419025456015
119598,2026-01-22,20260122,262.6429,0.008121228079535525
119598,2026-01-23,20260123,258.8476,-0.014450419181329499
119598,2026-01-24,20260124,258.8476,0.0
119598,2026-01-25,20260125,258.8476,0.0
119598,2026-01-26,20260126,254.4105,-0.017141746726645257
119598,2026-01-27,20260127,247.9554,-0.025372773529394488
119598,2026-01-28,20260128,241.2589,-0.02700687301022675
119598,2026-01-29,20260129,236.3698,-0.020264951883640414
119598,2026-01-30,20260130,233.9493,-0.010240309887303733
119598,2026-01-31,20260131,233.9493,0.0
119598,2026-02-01,20260201,233.9493,0.0
119598,2026-02-02,20260202,241.4684,0.03213986962132398
119598,2026-02-03,20260203,239.686,-0.0073815041636917655
119598,2026-02-04,20260204,240.5678,0.0036789799988317107
119598,2026-02-05,20260205,242.3013,0.007205868782106384
119598,2026-02-06,20260206,243.014,0.002941379183685866
119598,2026-02-07,20260207,243.014,0.0
119598,2026-02-08,20260208,243.014,0.0
119598,2026-02-09,20260209,242.9298,-0.0003464820956817771
119598,2026-02-10,20260210,238.6078,-0.01779114789540026
119598,2026-02-11,20260211,244.336,0.02400675920904516
119598,2026-02-12,20260212,251.6094,0.02976802435989767
119598,2026-02-13,20260213,245.2435,-0.025300724058799018
119598,2026-02-14,20260214,245.2435,0.0
119598,2026-02-15,20260215,245.2435,0.0
119598,2026-02-16,20260216,241.531,-0.015138015890329481
119598,2026-02-17,20260217,240.679,-0.003527497505496191
119598,2026-02-18,20260218,237.2578,-0.014214784006913783
119598,2026-02-19,20260219,239.3647,0.00888021384333837
119598,2026-02-20,20260220,236.8417,-0.010540401320662585
119598,2026-02-21,20260221,236.8417,0.0
119598,2026-02-22,20260222,236.8417,0.0
119598,2026-02-23,20260223,245.2705,0.03558832756224928
119598,2026-02-24,20260224,250.1308,0.019816080613037412
119598,2026-02-25,20260225,251.1888,0.004229786975454397
119598,2026-02-26,20260226,255.5074,0.017192645531966422
119598,2026-02-27,20260227,260.2234,0.018457391057949968
119598,2026-02-28,20260228,260.2234,0.0
119598,2026-03-01,20260301,260.2234,0.0
119598,2026-03-02,20260302,258.1478,-0.007976223506418023
119598,2026-03-03,20260303,255.0733,-0.01190984389562888
119598,2026-03-04,20260304,255.6105,0.0021060612772878518
119598,2026-03-05,20260305,259.3289,0.014547133235919496
119598,2026-03-06,20260306,260.1245,0.003067918770333966
119598,2026-03-07,20260307,260.1245,0.0
119598,2026-03-08,20260308,260.1245,0.0
119598,2026-03-09,20260309,253.9654,-0.023677508270078418
119598,2026-03-10,20260310,250.9936,-0.011701593996662596
119598,2026-03-11,20260311,250.9204,-0.00029164090239741647
119598,2026-03-12,20260312,250.8404,-0.00031882620942746964
119598,2026-03-13,20260313,258.981,0.032453304970012864
119598,2026-03-14,20260314,258.981,0.0
119598,2026-03-15,20260315,258.981,0.0
119598,2026-03-16,20260316,253.6107,-0.02073627022831781
119598,2026-03-17,20260317,255.8614,0.008874625557991012
119598,2026-03-18,20260318,262.1613,0.02462231505025758
119598,2026-03-19,20260319,271.9464,0.03732473099576472
119598,2026-03-20,20260320,270.456,-0.005480491743961147
119598,2026-03-21,20260321,270.456,0.0
119598,2026-03-22,20260322,270.456,0.0
119598,2026-03-23,20260323,272.7953,0.008649466086904978
119598,2026-03-24,20260324,275.4945,0.009894598623950035
119598,2026-03-25,20260325,276.5853,0.003959425687264151
119598,2026-03-26,20260326,276.3962,-0.0006836950481460269
119598,2026-03-27,20260327,278.5436,0.00776928192211046
119598,2026-03-28,20260328,278.5436,0.0
119598,2026-03-29,20260329,278.5436,0.0
119598,2026-03-30,20260330,267.8878,-0.038255411361093894
119598,2026-03-31,20260331,271.0174,0.011682502898601621
119598,2026-04-01,20260401,271.7936,0.0028640227527827467
119598,2026-04-02,20260402,271.0796,-0.002626993424422075
119598,2026-04-03,20260403,280.2047,0.03366206826334395
119598,2026-04-04,20260404,280.2047,0.0
119598,2026-04-05,20260405,280.2047,0.0
119598,2026-04-06,20260406,277.4843,-0.009708616593511743
119598,2026-04-07,20260407,275.9693,-0.005459768354462047
119598,2026-04-08,20260408,285.0107,0.03276233986896382
119598,2026-04-09,20260409,281.546,-0.01215638570762434
119598,2026-04-10,20260410,279.3611,-0.007760365979271544
119598,2026-04-11,20260411,279.3611,0.0
119598,2026-04-12,20260412,279.3611,0.0
119598,2026-04-13,20260413,278.9585,-0.0014411455281354568
119598,2026-04-14,20260414,282.9234,0.014213225264689822
119598,2026-04-15,20260415,284.0987,0.004154127937102459
119598,2026-04-16,20260416,278.617,-0.019295054852415672
119598,2026-04-17,20260417,276.533,-0.0074798020221307215
119598,2026-04-18,20260418,276.533,0.0
119598,2026-04-19,20260419,276.533,0.0
119598,2026-04-20,20260420,274.1398,-0.008654301656583652
119598,2026-04-21,20260421,274.0458,-0.0003428907440655715
119598,2026-04-22,20260422,276.1308,0.007608217312580656
119598,2026-04-23,20260423,278.1982,0.007487031508256026
119598,2026-04-24,20260424,270.7612,-0.02673273946416621
119598,2026-04-25,20260425,270.7612,0.0
119598,2026-04-26,20260426,270.7612,0.0
119598,2026-04-27,20260427,275.5766,0.017784675204571387
119598,2026-04-28,20260428,276.9166,0.004862531869542108
119598,2026-04-29,20260429,283.268,0.022936147562117926
119598,2026-04-30,20260430,285.5057,0.007899586257537061
119598,2026-05-01,20260501,290.7545,0.018384221400833844
119598,2026-05-02,20260502,290.7545,0.0
119598,2026-05-03,20260503,290.7545,0.0
119598,2026-05-04,20260504,293.1545,0.008254386432540173
119598,2026-05-05,20260505,299.6975,0.02231928897560853
119598,2026-05-06,20260506,302.4365,0.009139215375503662
119598,2026-05-07,20260507,302.2343,-0.0006685700965326502
119598,2026-05-08,20260508,313.5199,0.037340566573681455
119598,2026-05-09,20260509,313.5199,0.0
119598,2026-05-10,20260510,313.5199,0.0
119598,2026-05-11,20260511,318.2181,0.014985332669473328
119598,2026-05-12,20260512,321.3869,0.009957950223447476
119598,2026-05-13,20260513,315.2666,-0.01904340220463263
119598,2026-05-14,20260514,309.2045,-0.01922848788929743
119598,2026-05-15,20260515,310.9045,0.005497979492536498
119598,2026-05-16,20260516,310.9045,0.0
119598,2026-05-17,20260517,310.9045,0.0
119598,2026-05-18,20260518,311.89,0.0031697836473900676
119598,2026-05-19,20260519,309.1578,-0.008760139792875599
119598,2026-05-20,20260520,310.1156,0.0030980942418401547
119598,2026-05-21,20260521,318.2498,0.026229573746048285
119598,2026-05-22,20260522,322.0353,0.011894744317199946
