amfi_code,date,date_key,nav
119598,2024-02-08,20240208,209.4178
119598,2024-02-09,20240209,207.8286
119598,2024-02-10,20240210,207.8286
119598,2024-02-11,20240211,207.8286
119598,2024-02-12,20240212,206.2218
119598,2024-02-13,20240213,209.1285
119598,2024-02-14,20240214,205.7007
119598,2024-02-15,20240215,206.5967
119598,2024-02-16,20240216,210.7816
119598,2024-02-17,20240217,210.7816
119598,2024-02-18,20240218,210.7816
119598,2024-02-19,20240219,209.2675
119598,2024-02-20,20240220,207.0955
119598,2024-02-21,20240221,206.5253
119598,2024-02-22,20240222,210.5819
119598,2024-02-23,20240223,211.4111
119598,2024-02-24,20240224,211.4111
119598,2024-02-25,20240225,211.4111
119598,2024-02-26,20240226,209.833
119598,2024-02-27,20240227,211.6228
119598,2024-02-28,20240228,208.1624
119598,2024-02-29,20240229,210.5919
119598,2024-03-01,20240301,212.1366
119598,2024-03-02,20240302,212.1366
119598,2024-03-03,20240303,212.1366
119598,2024-03-04,20240304,211.2951
119598,2024-03-05,20240305,208.7051
119598,2024-03-06,20240306,205.9908
119598,2024-03-07,20240307,207.9145
119598,2024-03-08,20240308,212.1629
119598,2024-03-09,20240309,212.1629
119598,2024-03-10,20240310,212.1629
119598,2024-03-11,20240311,210.2276
119598,2024-03-12,20240312,211.9357
119598,2024-03-13,20240313,205.2622
119598,2024-03-14,20240314,203.5587
119598,2024-03-15,20240315,203.6369
119598,2024-03-16,20240316,203.6369
119598,2024-03-17,20240317,203.6369
119598,2024-03-18,20240318,200.9156
119598,2024-03-19,20240319,198.1471
119598,2024-03-20,20240320,196.2454
119598,2024-03-21,20240321,197.3227
119598,2024-03-22,20240322,196.9133
119598,2024-03-23,20240323,196.9133
119598,2024-03-24,20240324,196.9133
119598,2024-03-25,20240325,190.2593
119598,2024-03-26,20240326,184.1707
119598,2024-03-27,20240327,182.5782
119598,2024-03-28,20240328,184.0596
119598,2024-03-29,20240329,176.4193
119598,2024-03-30,20240330,176.4193
119598,2024-03-31,20240331,176.4193
119598,2024-04-01,20240401,175.1892
119598,2024-04-02,20240402,173.895
119598,2024-04-03,20240403,177.8942
119598,2024-04-04,20240404,176.9732
119598,2024-04-05,20240405,178.1994
119598,2024-04-06,20240406,178.1994
119598,2024-04-07,20240407,178.1994
119598,2024-04-08,20240408,178.7522
119598,2024-04-09,20240409,173.005
119598,2024-04-10,20240410,175.2637
119598,2024-04-11,20240411,176.0128
119598,2024-04-12,20240412,177.5823
119598,2024-04-13,20240413,177.5823
119598,2024-04-14,20240414,177.5823
119598,2024-04-15,20240415,189.0742
119598,2024-04-16,20240416,183.129
119598,2024-04-17,20240417,188.3356
119598,2024-04-18,20240418,187.6487
119598,2024-04-19,20240419,188.6644
119598,2024-04-20,20240420,188.6644
119598,2024-04-21,20240421,188.6644
119598,2024-04-22,20240422,188.6939
119598,2024-04-23,20240423,187.6011
119598,2024-04-24,20240424,186.0875
119598,2024-04-25,20240425,187.219
119598,2024-04-26,20240426,182.9584
119598,2024-04-27,20240427,182.9584
119598,2024-04-28,20240428,182.9584
119598,2024-04-29,20240429,185.2956
119598,2024-04-30,20240430,184.2458
119598,2024-05-01,20240501,181.1539
119598,2024-05-02,20240502,180.0317
119598,2024-05-03,20240503,183.7919
119598,2024-05-04,20240504,183.7919
119598,2024-05-05,20240505,183.7919
119598,2024-05-06,20240506,182.4081
119598,2024-05-07,20240507,183.601
119598,2024-05-08,20240508,181.6581
119598,2024-05-09,20240509,183.9999
119598,2024-05-10,20240510,186.1596
119598,2024-05-11,20240511,186.1596
119598,2024-05-12,20240512,186.1596
119598,2024-05-13,20240513,191.8263
119598,2024-05-14,20240514,191.4637
119598,2024-05-15,20240515,193.6595
119598,2024-05-16,20240516,194.1282
119598,2024-05-17,20240517,198.3038
119598,2024-05-18,20240518,198.3038
119598,2024-05-19,20240519,198.3038
119598,2024-05-20,20240520,196.2428
119598,2024-05-21,20240521,198.7322
119598,2024-05-22,20240522,198.2968
119598,2024-05-23,20240523,198.2695
119598,2024-05-24,20240524,198.7296
119598,2024-05-25,20240525,198.7296
119598,2024-05-26,20240526,198.7296
119598,2024-05-27,20240527,199.6949
119598,2024-05-28,20240528,199.5038
119598,2024-05-29,20240529,200.3544
119598,2024-05-30,20240530,205.5756
119598,2024-05-31,20240531,208.9732
119598,2024-06-01,20240601,208.9732
119598,2024-06-02,20240602,208.9732
119598,2024-06-03,20240603,212.0383
119598,2024-06-04,20240604,210.7065
119598,2024-06-05,20240605,207.9577
119598,2024-06-06,20240606,211.2944
119598,2024-06-07,20240607,214.4168
119598,2024-06-08,20240608,214.4168
119598,2024-06-09,20240609,214.4168
119598,2024-06-10,20240610,219.6394
119598,2024-06-11,20240611,217.7502
119598,2024-06-12,20240612,217.1539
119598,2024-06-13,20240613,211.8037
119598,2024-06-14,20240614,210.6825
119598,2024-06-15,20240615,210.6825
119598,2024-06-16,20240616,210.6825
119598,2024-06-17,20240617,214.202
119598,2024-06-18,20240618,212.8198
119598,2024-06-19,20240619,215.1651
119598,2024-06-20,20240620,214.7079
119598,2024-06-21,20240621,215.9949
119598,2024-06-22,20240622,215.9949
119598,2024-06-23,20240623,215.9949
119598,2024-06-24,20240624,212.3113
119598,2024-06-25,20240625,212.7821
119598,2024-06-26,20240626,203.1685
119598,2024-06-27,20240627,202.7483
119598,2024-06-28,20240628,197.7811
119598,2024-06-29,20240629,197.7811
119598,2024-06-30,20240630,197.7811
119598,2024-07-01,20240701,201.7494
119598,2024-07-02,20240702,204.413
119598,2024-07-03,20240703,206.1007
119598,2024-07-04,20240704,211.2815
119598,2024-07-05,20240705,208.3294
119598,2024-07-06,20240706,208.3294
119598,2024-07-07,20240707,208.3294
119598,2024-07-08,20240708,214.3289
119598,2024-07-09,20240709,217.6886
119598,2024-07-10,20240710,217.0685
119598,2024-07-11,20240711,221.1786
119598,2024-07-12,20240712,217.5483
119598,2024-07-13,20240713,217.5483
119598,2024-07-14,20240714,217.5483
119598,2024-07-15,20240715,214.9293
119598,2024-07-16,20240716,213.0651
119598,2024-07-17,20240717,211.482
119598,2024-07-18,20240718,208.1739
119598,2024-07-19,20240719,212.4079
119598,2024-07-20,20240720,212.4079
119598,2024-07-21,20240721,212.4079
119598,2024-07-22,20240722,211.7286
119598,2024-07-23,20240723,213.0932
119598,2024-07-24,20240724,211.3722
119598,2024-07-25,20240725,205.5772
119598,2024-07-26,20240726,206.6337
119598,2024-07-27,20240727,206.6337
119598,2024-07-28,20240728,206.6337
119598,2024-07-29,20240729,200.6788
119598,2024-07-30,20240730,200.637
119598,2024-07-31,20240731,196.5313
119598,2024-08-01,20240801,202.9564
119598,2024-08-02,20240802,206.0702
119598,2024-08-03,20240803,206.0702
119598,2024-08-04,20240804,206.0702
119598,2024-08-05,20240805,206.594
119598,2024-08-06,20240806,210.9308
119598,2024-08-07,20240807,208.3199
119598,2024-08-08,20240808,210.294
119598,2024-08-09,20240809,211.1411
119598,2024-08-10,20240810,211.1411
119598,2024-08-11,20240811,211.1411
119598,2024-08-12,20240812,212.206
119598,2024-08-13,20240813,216.6901
119598,2024-08-14,20240814,219.3957
119598,2024-08-15,20240815,220.588
119598,2024-08-16,20240816,215.101
119598,2024-08-17,20240817,215.101
119598,2024-08-18,20240818,215.101
119598,2024-08-19,20240819,212.0583
119598,2024-08-20,20240820,211.8338
119598,2024-08-21,20240821,212.3308
119598,2024-08-22,20240822,208.7671
119598,2024-08-23,20240823,217.0381
119598,2024-08-24,20240824,217.0381
119598,2024-08-25,20240825,217.0381
119598,2024-08-26,20240826,222.4777
119598,2024-08-27,20240827,224.7935
119598,2024-08-28,20240828,225.2452
119598,2024-08-29,20240829,224.6898
119598,2024-08-30,20240830,221.5399
119598,2024-08-31,20240831,221.5399
119598,2024-09-01,20240901,221.5399
119598,2024-09-02,20240902,222.0041
119598,2024-09-03,20240903,223.1018
119598,2024-09-04,20240904,218.9723
119598,2024-09-05,20240905,220.32
119598,2024-09-06,20240906,219.9739
119598,2024-09-07,20240907,219.9739
119598,2024-09-08,20240908,219.9739
119598,2024-09-09,20240909,213.6495
119598,2024-09-10,20240910,210.9582
119598,2024-09-11,20240911,209.7716
119598,2024-09-12,20240912,216.2901
119598,2024-09-13,20240913,218.3848
119598,2024-09-14,20240914,218.3848
119598,2024-09-15,20240915,218.3848
119598,2024-09-16,20240916,214.0265
119598,2024-09-17,20240917,215.8593
119598,2024-09-18,20240918,210.8469
119598,2024-09-19,20240919,214.6601
119598,2024-09-20,20240920,213.2595
119598,2024-09-21,20240921,213.2595
119598,2024-09-22,20240922,213.2595
119598,2024-09-23,20240923,213.1312
119598,2024-09-24,20240924,217.8181
119598,2024-09-25,20240925,213.6336
119598,2024-09-26,20240926,209.167
119598,2024-09-27,20240927,207.4344
119598,2024-09-28,20240928,207.4344
119598,2024-09-29,20240929,207.4344
119598,2024-09-30,20240930,211.0386
119598,2024-10-01,20241001,206.2289
119598,2024-10-02,20241002,197.405
119598,2024-10-03,20241003,196.1786
119598,2024-10-04,20241004,198.0634
119598,2024-10-05,20241005,198.0634
119598,2024-10-06,20241006,198.0634
119598,2024-10-07,20241007,202.0192
119598,2024-10-08,20241008,200.7262
119598,2024-10-09,20241009,199.604
119598,2024-10-10,20241010,203.4419
119598,2024-10-11,20241011,197.7113
119598,2024-10-12,20241012,197.7113
119598,2024-10-13,20241013,197.7113
119598,2024-10-14,20241014,196.6769
119598,2024-10-15,20241015,197.4399
119598,2024-10-16,20241016,199.0153
119598,2024-10-17,20241017,197.5963
119598,2024-10-18,20241018,197.8762
119598,2024-10-19,20241019,197.8762
119598,2024-10-20,20241020,197.8762
119598,2024-10-21,20241021,190.4381
119598,2024-10-22,20241022,188.6387
119598,2024-10-23,20241023,190.1567
119598,2024-10-24,20241024,187.4012
119598,2024-10-25,20241025,187.7392
119598,2024-10-26,20241026,187.7392
119598,2024-10-27,20241027,187.7392
119598,2024-10-28,20241028,189.2303
119598,2024-10-29,20241029,188.3766
119598,2024-10-30,20241030,189.0479
119598,2024-10-31,20241031,186.3659
119598,2024-11-01,20241101,185.9227
119598,2024-11-02,20241102,185.9227
119598,2024-11-03,20241103,185.9227
119598,2024-11-04,20241104,187.882
119598,2024-11-05,20241105,188.5115
119598,2024-11-06,20241106,186.9414
119598,2024-11-07,20241107,187.7665
119598,2024-11-08,20241108,190.0574
119598,2024-11-09,20241109,190.0574
119598,2024-11-10,20241110,190.0574
119598,2024-11-11,20241111,184.1804
119598,2024-11-12,20241112,187.7371
119598,2024-11-13,20241113,186.9087
119598,2024-11-14,20241114,188.3297
119598,2024-11-15,20241115,192.0819
119598,2024-11-16,20241116,192.0819
119598,2024-11-17,20241117,192.0819
119598,2024-11-18,20241118,188.1412
119598,2024-11-19,20241119,186.2134
119598,2024-11-20,20241120,185.531
119598,2024-11-21,20241121,183.4152
119598,2024-11-22,20241122,188.6603
119598,2024-11-23,20241123,188.6603
119598,2024-11-24,20241124,188.6603
119598,2024-11-25,20241125,186.2944
119598,2024-11-26,20241126,184.8329
119598,2024-11-27,20241127,185.5907
119598,2024-11-28,20241128,182.2692
119598,2024-11-29,20241129,181.2952
119598,2024-11-30,20241130,181.2952
119598,2024-12-01,20241201,181.2952
119598,2024-12-02,20241202,182.3629
119598,2024-12-03,20241203,181.5679
119598,2024-12-04,20241204,181.4594
119598,2024-12-05,20241205,180.1102
119598,2024-12-06,20241206,176.0189
119598,2024-12-07,20241207,176.0189
119598,2024-12-08,20241208,176.0189
119598,2024-12-09,20241209,177.0671
119598,2024-12-10,20241210,182.1881
119598,2024-12-11,20241211,182.4001
119598,2024-12-12,20241212,183.2082
119598,2024-12-13,20241213,185.3796
119598,2024-12-14,20241214,185.3796
119598,2024-12-15,20241215,185.3796
119598,2024-12-16,20241216,181.8693
119598,2024-12-17,20241217,186.9747
119598,2024-12-18,20241218,187.7353
119598,2024-12-19,20241219,192.7907
119598,2024-12-20,20241220,190.7443
119598,2024-12-21,20241221,190.7443
119598,2024-12-22,20241222,190.7443
119598,2024-12-23,20241223,196.4561
119598,2024-12-24,20241224,199.0427
119598,2024-12-25,20241225,200.9592
119598,2024-12-26,20241226,201.8774
119598,2024-12-27,20241227,201.2644
119598,2024-12-28,20241228,201.2644
119598,2024-12-29,20241229,201.2644
119598,2024-12-30,20241230,205.285
119598,2024-12-31,20241231,205.9189
119598,2025-01-01,20250101,199.8121
119598,2025-01-02,20250102,196.4988
119598,2025-01-03,20250103,196.0956
119598,2025-01-04,20250104,196.0956
119598,2025-01-05,20250105,196.0956
119598,2025-01-06,20250106,197.2274
119598,2025-01-07,20250107,197.2238
119598,2025-01-08,20250108,201.2221
119598,2025-01-09,20250109,195.3036
119598,2025-01-10,20250110,195.9167
119598,2025-01-11,20250111,195.9167
119598,2025-01-12,20250112,195.9167
119598,2025-01-13,20250113,190.5533
119598,2025-01-14,20250114,193.0153
119598,2025-01-15,20250115,192.8967
119598,2025-01-16,20250116,194.3452
119598,2025-01-17,20250117,191.8866
119598,2025-01-18,20250118,191.8866
119598,2025-01-19,20250119,191.8866
119598,2025-01-20,20250120,195.9632
119598,2025-01-21,20250121,199.3786
119598,2025-01-22,20250122,201.3951
119598,2025-01-23,20250123,201.1603
119598,2025-01-24,20250124,203.183
119598,2025-01-25,20250125,203.183
119598,2025-01-26,20250126,203.183
119598,2025-01-27,20250127,201.1091
119598,2025-01-28,20250128,204.0151
119598,2025-01-29,20250129,209.5671
119598,2025-01-30,20250130,213.3166
119598,2025-01-31,20250131,211.0638
119598,2025-02-01,20250201,211.0638
119598,2025-02-02,20250202,211.0638
119598,2025-02-03,20250203,212.4539
119598,2025-02-04,20250204,208.3529
119598,2025-02-05,20250205,210.4231
119598,2025-02-06,20250206,212.1068
119598,2025-02-07,20250207,206.1319
119598,2025-02-08,20250208,206.1319
119598,2025-02-09,20250209,206.1319
119598,2025-02-10,20250210,202.5715
119598,2025-02-11,20250211,201.8463
119598,2025-02-12,20250212,201.0677
119598,2025-02-13,20250213,197.4464
119598,2025-02-14,20250214,198.8331
119598,2025-02-15,20250215,198.8331
119598,2025-02-16,20250216,198.8331
119598,2025-02-17,20250217,199.7965
119598,2025-02-18,20250218,199.3601
119598,2025-02-19,20250219,197.1734
119598,2025-02-20,20250220,200.6319
119598,2025-02-21,20250221,206.1111
119598,2025-02-22,20250222,206.1111
119598,2025-02-23,20250223,206.1111
119598,2025-02-24,20250224,204.7261
119598,2025-02-25,20250225,202.9389
119598,2025-02-26,20250226,204.6935
119598,2025-02-27,20250227,203.7204
119598,2025-02-28,20250228,203.4512
119598,2025-03-01,20250301,203.4512
119598,2025-03-02,20250302,203.4512
119598,2025-03-03,20250303,206.0147
119598,2025-03-04,20250304,200.0868
119598,2025-03-05,20250305,204.4627
119598,2025-03-06,20250306,204.8756
119598,2025-03-07,20250307,203.73
119598,2025-03-08,20250308,203.73
119598,2025-03-09,20250309,203.73
119598,2025-03-10,20250310,203.6216
119598,2025-03-11,20250311,203.6789
119598,2025-03-12,20250312,198.374
119598,2025-03-13,20250313,203.2771
119598,2025-03-14,20250314,203.5871
119598,2025-03-15,20250315,203.5871
119598,2025-03-16,20250316,203.5871
119598,2025-03-17,20250317,205.1915
119598,2025-03-18,20250318,208.4714
119598,2025-03-19,20250319,205.3248
119598,2025-03-20,20250320,207.0422
119598,2025-03-21,20250321,206.3514
119598,2025-03-22,20250322,206.3514
119598,2025-03-23,20250323,206.3514
119598,2025-03-24,20250324,209.3043
119598,2025-03-25,20250325,202.5854
119598,2025-03-26,20250326,202.4461
119598,2025-03-27,20250327,200.7085
119598,2025-03-28,20250328,202.2559
119598,2025-03-29,20250329,202.2559
119598,2025-03-30,20250330,202.2559
119598,2025-03-31,20250331,203.9367
119598,2025-04-01,20250401,201.8527
119598,2025-04-02,20250402,199.7758
119598,2025-04-03,20250403,199.6021
119598,2025-04-04,20250404,196.9753
119598,2025-04-05,20250405,196.9753
119598,2025-04-06,20250406,196.9753
119598,2025-04-07,20250407,199.7789
119598,2025-04-08,20250408,198.7941
119598,2025-04-09,20250409,190.0642
119598,2025-04-10,20250410,189.1106
119598,2025-04-11,20250411,186.2053
119598,2025-04-12,20250412,186.2053
119598,2025-04-13,20250413,186.2053
119598,2025-04-14,20250414,181.641
119598,2025-04-15,20250415,178.2911
119598,2025-04-16,20250416,178.7546
119598,2025-04-17,20250417,182.6937
119598,2025-04-18,20250418,183.7574
119598,2025-04-19,20250419,183.7574
119598,2025-04-20,20250420,183.7574
119598,2025-04-21,20250421,182.1695
119598,2025-04-22,20250422,183.6424
119598,2025-04-23,20250423,182.4787
119598,2025-04-24,20250424,180.6511
119598,2025-04-25,20250425,177.5516
119598,2025-04-26,20250426,177.5516
119598,2025-04-27,20250427,177.5516
119598,2025-04-28,20250428,172.871
119598,2025-04-29,20250429,171.9627
119598,2025-04-30,20250430,172.5419
119598,2025-05-01,20250501,172.43
119598,2025-05-02,20250502,171.4537
119598,2025-05-03,20250503,171.4537
119598,2025-05-04,20250504,171.4537
119598,2025-05-05,20250505,169.0665
119598,2025-05-06,20250506,170.8429
119598,2025-05-07,20250507,167.4817
119598,2025-05-08,20250508,169.6892
119598,2025-05-09,20250509,167.1779
119598,2025-05-10,20250510,167.1779
119598,2025-05-11,20250511,167.1779
119598,2025-05-12,20250512,165.3528
119598,2025-05-13,20250513,161.7181
119598,2025-05-14,20250514,160.5863
119598,2025-05-15,20250515,163.2143
119598,2025-05-16,20250516,164.6888
119598,2025-05-17,20250517,164.6888
119598,2025-05-18,20250518,164.6888
119598,2025-05-19,20250519,167.3922
119598,2025-05-20,20250520,168.9217
119598,2025-05-21,20250521,166.156
119598,2025-05-22,20250522,165.4371
119598,2025-05-23,20250523,163.5595
119598,2025-05-24,20250524,163.5595
119598,2025-05-25,20250525,163.5595
119598,2025-05-26,20250526,167.1689
119598,2025-05-27,20250527,164.1909
119598,2025-05-28,20250528,166.6636
119598,2025-05-29,20250529,169.1715
119598,2025-05-30,20250530,174.2689
119598,2025-05-31,20250531,174.2689
119598,2025-06-01,20250601,174.2689
119598,2025-06-02,20250602,173.2994
119598,2025-06-03,20250603,175.4075
119598,2025-06-04,20250604,181.9838
119598,2025-06-05,20250605,180.3796
119598,2025-06-06,20250606,176.2251
119598,2025-06-07,20250607,176.2251
119598,2025-06-08,20250608,176.2251
119598,2025-06-09,20250609,171.2334
119598,2025-06-10,20250610,173.3174
119598,2025-06-11,20250611,168.3998
119598,2025-06-12,20250612,167.5615
119598,2025-06-13,20250613,168.8669
119598,2025-06-14,20250614,168.8669
119598,2025-06-15,20250615,168.8669
119598,2025-06-16,20250616,169.508
119598,2025-06-17,20250617,170.7965
119598,2025-06-18,20250618,171.5452
119598,2025-06-19,20250619,175.1881
119598,2025-06-20,20250620,172.731
119598,2025-06-21,20250621,172.731
119598,2025-06-22,20250622,172.731
119598,2025-06-23,20250623,171.0484
119598,2025-06-24,20250624,169.1273
119598,2025-06-25,20250625,171.5027
119598,2025-06-26,20250626,174.1038
119598,2025-06-27,20250627,175.4986
119598,2025-06-28,20250628,175.4986
119598,2025-06-29,20250629,175.4986
119598,2025-06-30,20250630,178.9564
119598,2025-07-01,20250701,175.8204
119598,2025-07-02,20250702,180.6556
119598,2025-07-03,20250703,185.2033
119598,2025-07-04,20250704,187.525
119598,2025-07-05,20250705,187.525
119598,2025-07-06,20250706,187.525
119598,2025-07-07,20250707,193.03
119598,2025-07-08,20250708,188.2234
119598,2025-07-09,20250709,186.8382
119598,2025-07-10,20250710,184.8484
119598,2025-07-11,20250711,187.124
119598,2025-07-12,20250712,187.124
119598,2025-07-13,20250713,187.124
119598,2025-07-14,20250714,184.2155
119598,2025-07-15,20250715,186.5891
119598,2025-07-16,20250716,190.8267
119598,2025-07-17,20250717,193.0959
119598,2025-07-18,20250718,194.1301
119598,2025-07-19,20250719,194.1301
119598,2025-07-20,20250720,194.1301
119598,2025-07-21,20250721,191.3003
119598,2025-07-22,20250722,188.9308
119598,2025-07-23,20250723,192.854
119598,2025-07-24,20250724,195.4061
119598,2025-07-25,20250725,195.4566
119598,2025-07-26,20250726,195.4566
119598,2025-07-27,20250727,195.4566
119598,2025-07-28,20250728,194.344
119598,2025-07-29,20250729,188.406
119598,2025-07-30,20250730,185.4171
119598,2025-07-31,20250731,191.2503
119598,2025-08-01,20250801,187.596
119598,2025-08-02,20250802,187.596
119598,2025-08-03,20250803,187.596
119598,2025-08-04,20250804,188.321
119598,2025-08-05,20250805,191.4998
119598,2025-08-06,20250806,187.9163
119598,2025-08-07,20250807,188.6283
119598,2025-08-08,20250808,191.6024
119598,2025-08-09,20250809,191.6024
119598,2025-08-10,20250810,191.6024
119598,2025-08-11,20250811,191.8075
119598,2025-08-12,20250812,200.846
119598,2025-08-13,20250813,195.8077
119598,2025-08-14,20250814,199.2738
119598,2025-08-15,20250815,198.9058
119598,2025-08-16,20250816,198.9058
119598,2025-08-17,20250817,198.9058
119598,2025-08-18,20250818,201.5144
119598,2025-08-19,20250819,203.097
119598,2025-08-20,20250820,200.9409
119598,2025-08-21,20250821,201.843
119598,2025-08-22,20250822,196.194
119598,2025-08-23,20250823,196.194
119598,2025-08-24,20250824,196.194
119598,2025-08-25,20250825,198.2398
119598,2025-08-26,20250826,199.3468
119598,2025-08-27,20250827,201.5378
119598,2025-08-28,20250828,205.1033
119598,2025-08-29,20250829,206.4743
119598,2025-08-30,20250830,206.4743
119598,2025-08-31,20250831,206.4743
119598,2025-09-01,20250901,207.1372
119598,2025-09-02,20250902,204.4613
119598,2025-09-03,20250903,202.3574
119598,2025-09-04,20250904,206.3549
119598,2025-09-05,20250905,211.2603
119598,2025-09-06,20250906,211.2603
119598,2025-09-07,20250907,211.2603
119598,2025-09-08,20250908,210.6534
119598,2025-09-09,20250909,210.9902
119598,2025-09-10,20250910,208.1873
119598,2025-09-11,20250911,212.2533
119598,2025-09-12,20250912,214.6766
119598,2025-09-13,20250913,214.6766
119598,2025-09-14,20250914,214.6766
119598,2025-09-15,20250915,221.5342
119598,2025-09-16,20250916,218.6818
119598,2025-09-17,20250917,217.5737
119598,2025-09-18,20250918,218.5589
119598,2025-09-19,20250919,220.9883
119598,2025-09-20,20250920,220.9883
119598,2025-09-21,20250921,220.9883
119598,2025-09-22,20250922,220.4314
119598,2025-09-23,20250923,217.6116
119598,2025-09-24,20250924,220.846
119598,2025-09-25,20250925,223.5635
119598,2025-09-26,20250926,220.5531
119598,2025-09-27,20250927,220.5531
119598,2025-09-28,20250928,220.5531
119598,2025-09-29,20250929,225.5085
119598,2025-09-30,20250930,229.9035
119598,2025-10-01,20251001,230.5915
119598,2025-10-02,20251002,231.0824
119598,2025-10-03,20251003,233.3111
119598,2025-10-04,20251004,233.3111
119598,2025-10-05,20251005,233.3111
119598,2025-10-06,20251006,230.3674
119598,2025-10-07,20251007,230.6776
119598,2025-10-08,20251008,223.1842
119598,2025-10-09,20251009,226.4838
119598,2025-10-10,20251010,221.1752
119598,2025-10-11,20251011,221.1752
119598,2025-10-12,20251012,221.1752
119598,2025-10-13,20251013,226.6722
119598,2025-10-14,20251014,225.6937
119598,2025-10-15,20251015,225.1391
119598,2025-10-16,20251016,223.1191
119598,2025-10-17,20251017,222.3032
119598,2025-10-18,20251018,222.3032
119598,2025-10-19,20251019,222.3032
119598,2025-10-20,20251020,227.5239
119598,2025-10-21,20251021,218.9731
119598,2025-10-22,20251022,223.6164
119598,2025-10-23,20251023,225.0063
119598,2025-10-24,20251024,220.9625
119598,2025-10-25,20251025,220.9625
119598,2025-10-26,20251026,220.9625
119598,2025-10-27,20251027,217.4418
119598,2025-10-28,20251028,223.4539
119598,2025-10-29,20251029,220.3435
119598,2025-10-30,20251030,216.5664
119598,2025-10-31,20251031,220.6728
119598,2025-11-01,20251101,220.6728
119598,2025-11-02,20251102,220.6728
119598,2025-11-03,20251103,222.0463
119598,2025-11-04,20251104,218.9817
119598,2025-11-05,20251105,219.9219
119598,2025-11-06,20251106,216.5868
119598,2025-11-07,20251107,220.5668
119598,2025-11-08,20251108,220.5668
119598,2025-11-09,20251109,220.5668
119598,2025-11-10,20251110,224.4805
119598,2025-11-11,20251111,226.5669
119598,2025-11-12,20251112,228.06
119598,2025-11-13,20251113,234.6788
119598,2025-11-14,20251114,234.8826
119598,2025-11-15,20251115,234.8826
119598,2025-11-16,20251116,234.8826
119598,2025-11-17,20251117,230.7526
119598,2025-11-18,20251118,232.5948
119598,2025-11-19,20251119,240.5728
119598,2025-11-20,20251120,236.9656
119598,2025-11-21,20251121,235.8263
119598,2025-11-22,20251122,235.8263
119598,2025-11-23,20251123,235.8263
119598,2025-11-24,20251124,237.5853
119598,2025-11-25,20251125,237.5911
119598,2025-11-26,20251126,234.1482
119598,2025-11-27,20251127,238.5299
119598,2025-11-28,20251128,247.6224
119598,2025-11-29,20251129,247.6224
119598,2025-11-30,20251130,247.6224
119598,2025-12-01,20251201,248.6054
119598,2025-12-02,20251202,245.3049
119598,2025-12-03,20251203,239.6025
119598,2025-12-04,20251204,240.788
119598,2025-12-05,20251205,245.2246
119598,2025-12-06,20251206,245.2246
119598,2025-12-07,20251207,245.2246
119598,2025-12-08,20251208,247.2823
119598,2025-12-09,20251209,247.4889
119598,2025-12-10,20251210,245.417
119598,2025-12-11,20251211,241.4426
119598,2025-12-12,20251212,244.8513
119598,2025-12-13,20251213,244.8513
119598,2025-12-14,20251214,244.8513
119598,2025-12-15,20251215,248.6172
119598,2025-12-16,20251216,242.8501
119598,2025-12-17,20251217,249.2248
119598,2025-12-18,20251218,251.7078
119598,2025-12-19,20251219,257.5422
119598,2025-12-20,20251220,257.5422
119598,2025-12-21,20251221,257.5422
119598,2025-12-22,20251222,252.376
119598,2025-12-23,20251223,247.2212
119598,2025-12-24,20251224,246.8573
119598,2025-12-25,20251225,249.037
119598,2025-12-26,20251226,256.4066
119598,2025-12-27,20251227,256.4066
119598,2025-12-28,20251228,256.4066
119598,2025-12-29,20251229,259.5001
119598,2025-12-30,20251230,258.736
119598,2025-12-31,20251231,254.8098
119598,2026-01-01,20260101,260.0207
119598,2026-01-02,20260102,256.3238
119598,2026-01-03,20260103,256.3238
119598,2026-01-04,20260104,256.3238
119598,2026-01-05,20260105,263.2122
119598,2026-01-06,20260106,262.2649
119598,2026-01-07,20260107,269.1523
119598,2026-01-08,20260108,272.2831
119598,2026-01-09,20260109,271.9336
119598,2026-01-10,20260110,271.9336
119598,2026-01-11,20260111,271.9336
119598,2026-01-12,20260112,269.9539
119598,2026-01-13,20260113,268.743
119598,2026-01-14,20260114,270.7982
119598,2026-01-15,20260115,271.3642
119598,2026-01-16,20260116,269.0732
119598,2026-01-17,20260117,269.0732
119598,2026-01-18,20260118,269.0732
119598,2026-01-19,20260119,268.6066
119598,2026-01-20,20260120,269.1741
119598,2026-01-21,20260121,260.5271
119598,2026-01-22,20260122,262.6429
119598,2026-01-23,20260123,258.8476
119598,2026-01-24,20260124,258.8476
119598,2026-01-25,20260125,258.8476
119598,2026-01-26,20260126,254.4105
119598,2026-01-27,20260127,247.9554
119598,2026-01-28,20260128,241.2589
119598,2026-01-29,20260129,236.3698
119598,2026-01-30,20260130,233.9493
119598,2026-01-31,20260131,233.9493
119598,2026-02-01,20260201,233.9493
119598,2026-02-02,20260202,241.4684
119598,2026-02-03,20260203,239.686
119598,2026-02-04,20260204,240.5678
119598,2026-02-05,20260205,242.3013
119598,2026-02-06,20260206,243.014
119598,2026-02-07,20260207,243.014
119598,2026-02-08,20260208,243.014
119598,2026-02-09,20260209,242.9298
119598,2026-02-10,20260210,238.6078
119598,2026-02-11,20260211,244.336
119598,2026-02-12,20260212,251.6094
119598,2026-02-13,20260213,245.2435
119598,2026-02-14,20260214,245.2435
119598,2026-02-15,20260215,245.2435
